ItemID,Sentiment,SentimentText
2107,1,#NAME?
2108,1, good dance... make little love... get down tonight...!!!! &lt;3
2109,1, Good morning
2110,1, good morning every body!!!!
2111,1, good morning love u all ;-) I feel ok I only had like 4 coronas  it was a fun night  laker game later today
2112,1, Good morning sunshine!!!
2113,1, Good Night Twitter! I'm tired! Partying ALL WEEKEND! Peace ♥ and ALWAYS BE HAPPY!
2114,1, Good times !! ... Dad is being far too jolly its very odd. Being looked after today !!
2115,0, GOODBYE ANALOUGE
2116,1,"- Goodbye Mazda 6. Always a good, nice, car (&amp; a fantastic color)... But no room for you on Wall Street.    http://twitpic.com/6a1ny"
2117,0, goodbye steph. at home watching Mall Cop with my bby brother &lt;3
2118,0, Goodbye to my free time!!
2119,1, Goodmorning again! haha. ) uggh. i'm getting kinda hungry :|
2120,1, goodnight all. Doodadoo lives good
2121,1,"- GOODNIGHT everyone  I pray you all have a blessing morning. I'm gonna do 1 more load of laundry, straighten the kitchen, then lay down."
2122,1, goodnight luvs
2123,0, goodnight twitter. Shits been really weird with me lately. I need a doctor!!
2124,0," goodnight yall , i'm upset . . . i might bbl tu tweet some trifling , subliminal shit , that always makes me feel better . therapy"
2125,1,"- Goodnight, I'm going to sleep with my monkey "
2126,1, Goood Morning Twittz. I'm in an Extremely good mood. Heading to the GYM with my doll Nessa.
2127,0, got in a huge car accident today. not feeling well.
2128,0, got my hands burned sunday at a fire. But doing much better. I guess too many beers equal me sitting too close to a firepit lol whoops.
2129,0, got sick at work...kinnda feel faint
2130,0, gotta be in brandon at 9:15 tomorrow for a doctors appointment
2131,1, Gov't Motors just peed a little: http://bit.ly/aLDXF via @TTAC &amp; http://bit.ly/pJg8o
2132,1,' going to bed. shopping tomorrow. nsn / ftsk mondaaay. 
2133,0, Going to CarthageLand.
2134,1, going to find motrin then sleeeep.
2135,1, Going to london in 2 days hopefully 
2136,1, going to sleep !!!! this monster just crashed !!
2137,1,- Going to walk my daily mile later today. Getting ready 4 a late breakfast w/ parents then going 2 Frisco 4 the next FC Dallas match 
2138,1, Golden Spoon and dance/music love.
2139,1,-- gonna get some beauty rest &amp; dream about mr. handsome  15 more days!
2140,0, gonna miss at least the first half of the PT:Honolulu top8 webcast
2141,0, gonnna be to worst few hours ever. Loveee yous and miss youss
2142,1, good i hope not my love because im in love with u and dont wanna lose u
2143,1," Good morning guys making my morning cup of coffee xoxox, A rainy day off... whatever!"
2144,1," Good morning peeps, ahhh it's gonna be a wonderful Saturday "
2145,1, good morning twitterers ily
2146,0, good night twittaz
2147,1, good weekend. now ISU's woooo
2148,0, goodbyeeee Arizona. See you in 3 weeks.
2149,1, goodmorning tweeties..
2150,0, goodnight everbody.. Hope I can fall asleep.. FML
2151,0, goodnight...
2152,0, got a headache
2153,0, got earache and wants to go home
2154,0, got first period for summer school.
2155,0, got my college interview in an hour  
2156,1," got the best addon for twitter, IF YOU USE FIREFOX GET TwitterFOX"
2157,1, gotta love those shoes -- Dora &amp; Manny can keep you on your toes with spanish! yo se que tienes un nuevo amor... thats selena.
2158,0, grace u suck! U know I know we know....
2159,0," Grandfather's sick, going to M*town to see him on Thursday."
2160,0, grandma wont cut my hari! which is good AND bad. because she wont let me straiten it! so i am stuck with this gross curly mop of hair.
2161,1," great mood todayyyyyyyyy. Super excited for the game tonight, not so excited to be one year older (tomorrow)."
2162,0," great, now i'm left out? Some best friends."
2163,1, group shot from prom: http://bit.ly/13BGD9
2164,0, guess i don't live #inaperfectworld
2165,0, GUESS WHAT!!?? JONAS CD 'LVATT' comes out This Friday here in Australia... That's The Day I leave for my trip 
2166,1, guitar in a weeeeek
2167,0, gutted that i'm missing it
2168,0," guys... the mouse isn't a hallucination. He's a real, fuzzy, whiskery thing. How do i get rid of it without killing it?"
2169,0, H&amp;M dress don't fit... It was really cute (n cheap) too ... The cheap part is what  breaks my heart...
2170,1, Ha I love you too betch.
2171,0, had a blood test today!!
2172,1,- had a great time at the 'block party' - so did mackenzie 
2173,0, had a not so good day. . . but I have faith
2174,1," Had a really fun afternoon, and probably have a wicked sunburn xP It was so worth it. Nick left a few minutes ago. Surfing the web "
2175,0, had to go into work today grr how 1982... then i came home and had to build furniture !!!1 at least I got a nice new chair 
2176,0, Had to take comp inside as the baterry died...sadface
2177,0," Had to work today. 1 hour down, 6 to go."
2178,1, haha dating the enemy!
2179,0, Im so weak right now...i thought i had finally found my happy ending...
2180,0, i'm soooo tired i have to study for all of my subjects ..... history is gonna be SO hard!!!! &gt;.&lt; help me!
2181,0, im sorry. Both of you.
2182,0, im sowwy but its not like cali is any better either i just got a call from one of the exs chicks and random txts  ugh!
2183,0, I'm speechless in a weird way
2184,0, I'm still tired. I think I'll make some coffee. Hopefully it'll keep me up. z.z
2185,0, I'm stuck in San Clemente and I have work in an hour and 15 minutes. Efffffff
2186,0, I'm terrified of spiders and never realized it until tonight.
2187,0, I'm thinking about the Air France plane and all the passengers on it. 
2188,0, im tired and i miss my gf
2189,0," i'm tired of feeling so lonely, so easily."
2190,0, I'm to fucking curious 
2191,0, I'm too scared to go on holiday these days:  http://tinyurl.com/lkgtac Nightmare after nightmare of plane crashes. Sadface.
2192,1, I'm trying to build a little momentum
2193,0," I'm trying to do my FTV assignment. I REALLY suck at written pieces, I have no idea on how to structure everything -.-"
2194,1, I'm up. sleeping is over rated.
2195,0, I'm very sad I lost another friend. R.I.P. Kenneth Lee I luv u I miss u
2196,0, Im watching vids of Enter Shikari wanting to go to their signing 2morow. might just go on my own and sit oustide hmv all day like a hobo
2197,0, in a house with no furniture waitin 4 ikea 2 save me i think it wud hav bin easier 2 pick my last house up n carry it here than this move
2198,0, in n out closed the door in my face... but its ok... sum chick offered to buy my food... YAY FREE IN N OUT
2199,0, in new jerz....I'm so emotionally split...lmfao...I'm odeeeee hype ....aaaaoooowwwww. but I want my beezo and Mis Nina!!!!
2200,0, in pain.....argh
2201,0, in the good old visa wavier system you filled in a green card on the plane - now its a web page in advance and it costs £40 Progress?
2202,1, in the words of marv albert &quot;YES!!&quot; There is a god! Now time to play it cool.  We got 3 hrs.
2203,0," internet still down, silly AOL in newcastle atm waitin 4 abi 2 finish her exam"
2204,0, internetconnection doesn't work on my Iphone 
2205,1, intrigued about tomorrows @rhcp_universe announcement ? http://blip.fm/~7c3xs
2206,1, INVESTING IS THE KEY TO SUCCESS JUST NEED THE RIGHT TOOL
2207,0," iPhone 3Gs didn't come in. &gt;.&lt; darn AT&amp;T. Cause my dad ordered it via them not via apple. I hope it comes in tomorrow, wanted it today!"
2208,0,- iPhone 3gs in hand... updating it with all my crap 
2209,0, iPhone activation server not available. gonna give it a few... my friend had the problem then it started working... argh...
2210,0, iremeber he told me dopeboys got them girls gone wild . Then i was jst listening to it !
2211,0, is about to die. Coach trip C4 it's lols watch it!
2212,0, is all i can say
2213,0, Is anyone here?? Lori? Paige?
2214,1, is bored but for some reason oddly happy
2215,1," is happy today,  i spent quality time with my mommmm and idk why but i didn't see any nice dresses today! :s nothing nice to buy"
2216,0, is having spag bowl.. was going to have a BBQ but tesco had no rolls at all 
2217,0, graduation
2218,0,#NAME?
2219,1, great great great great day! rock band singing is my new favorite!
2220,0, great.  I thinks Rags is sick.  This might mean a second ER vet visit this month.
2221,0, great. Can't get online at moms house....craptastic
2222,1, greeeeattttt fuckingf night much bneeded!
2223,0, grieving 4 a fam n our community whose 2 kids died after playing hide &amp; seek &amp; getting stuck n a car trunk.  Parents-watch ur babies!
2224,0," grrr my twitter doesn't work with my celphone, I dw WHY!!  but my brother's twitter does �.�  IT's not Fair..    T.T"
2225,0, grrr why does maths have to be SO frustratingly annoying and mind boggiling   
2226,0, guess i didn't get the job...
2227,0, guy troubles...he just has to have a girlfriend...
2228,1, had a cool lil night. Now at Berrie's about to eat pizza waitin for @NOEL4PRESIDENT
2229,1," had a good weekend, looking forward to a great week x"
2230,0, had a really bad day!!!
2231,0, haha my dragon jus tried to attack me
2232,0, hahah @annetteluna says to me: yea we need to go to target so we can get you a hotdog and you'll shut up
2233,0, Hanging by a moment by lifehouse always makes crave a boo.
2234,0, hangover
2235,1,- HAPPY 8TH ANNIVERSARY TO US!!! Awww  Barry is about to take me 'somewhere' ...  Be back later!!
2236,1, happy day cash cash party in your bedroom on xm radio
2237,1, happy for you
2238,0, Happy Graduation 8th ): I'll miss some of you a lot. Don't 4get to e-mail.  Lots of Love ~ *Olivia*
2239,1, happy juice. http://twitpic.com/4e4bz
2240,1,-- happy mothers day mom!  http://twitpic.com/4x153
2241,0, Happy Saturday  But its closer to monday  but it's summer :-D
2242,0, harley told me here b-day is on the 17th of nov !!!! omdz
2243,1, Harry Potter! Yay!!!
2244,0,#NAME?
2245,0, hate my liiiiiiiife
2246,1, Hate this song  ? http://blip.fm/~5jg6f
2247,0, HATES ITUNES.
2248,0,#NAME?
2249,0," hates work, BEYOND wants to go on tour"
2250,1,- Have a GREAT Sunday... be blessed and encouraged!! I'm going to PASS OUT now. haha Earlier than usual... yay!  GOD BLESS YOU!!!
2251,0, have to do the dishes
2252,0, have to leave for class...
2253,0, have to leave soon
2254,0, have to work on homework tmrw...
2255,1, having a good day
2256,1,#NAME?
2257,0, having just a Horrible Sad day. i hate those so much.
2258,0, Having no money sucks.
2259,0, having trouble sleeping.
2260,0, he always does this!
2261,0," He read my last message on myspace, and didn't reply. Im scared he dont want to talk to me really.  Ugh, I will never find anybody..."
2262,0, headache!
2263,1, heading my dad's store
2264,1, heart it races. Black glass extravaganza and then downtown.  smiles all day as usual.
2265,0, Heavy rain forecast for Saturday at Epsom Derby!!
2266,1," hella people have no idea who I am... Hehehe, and no I'm not Lou nor @MicahMoney"
2267,1, haha have fun girl. Have fun at thaaat mormon dance tonightt too!!
2268,1, haha! Off the phone with my bby!  I lovee youu!  -Nitee!
2269,1, hanging with jon. i love ashley!!!!!!!!
2270,1, happily falling head over heels for him &lt;3
2271,1,- Happpy Monday night everyone! 
2272,1, happy and singing... extreme &quot;more than words&quot; ♫ http://twt.fm/140208 #musicmonday
2273,0, Happy Fathers day. ILUDaddy.    First father's day sans father.
2274,1,"- happy flip indy day.  mabuhay! schweet! oh wait, wasn't that yesterday? man...i need to do my research. fail."
2275,1, happy to meet the old friends...
2276,1, Happy today!!!  http://estrella05azul.wordpress.com/
2277,0, Hard Night! It has only begun!
2278,1,#NAME?
2279,0, hate being stuck at home not able to do anything before my last day at hollywood
2280,0, hate going to the doctors. also hate having to go back an hour later to get prescription.
2281,0, Hate Holidays
2282,0, hate public transport stood waiting over half an hour for a bus which didnt show up luckily i got a lift to work
2283,0, hate shit strirrers
2284,0, have a cold! &lt;- not fun!
2285,0, Have an awesome leave. DONT forget aboot me. Have a shit load of beers for me but do it safely. Later/
2286,1, have i told u how much i like u 2day?
2287,0, Have to drive home now &amp; leave the show in the middle.........be back soon!
2288,0, Have to take my mom to the hospital...Hopefully she'll be alright
2289,0, haven't been able to get thru to ticketmaster to get AC/DC tickets WTF
2290,0," havent twittered in so long, ive been busy doing much of everything, 4am sleep time note to self twitter moree!!!!"
2291,0, having a day in bed not feeling myself at all today 
2292,0, having a down moment! I think i need sleep! Totally Want to work my but off at something i believe in but don't think i ever will...
2293,1, having a good night! hehe almost time to get homegirl and come home and sleep! im so damn sleepy... =(
2294,1, Having A Very Nice Day
2295,0, Hay fever has finally got me! ick!!!
2296,1, he makes me so happy!
2297,1, he makes my little heart smile
2298,0, he never call me&gt;_&lt; i'll come psh yeah right. i swear i'm so going 2 get him. im an angel but i can be a devil.
2299,0, He wasn't able to stay the whole night.  He has to go back to camp.  I'll miss him!!
2300,0, headache.
2301,0, headaches KILL especially when your trying to study for an SOL.
2302,0, Headaches suck ASS!!!!
2303,0, headphones broke. Not happy
2304,1, hehe lizzie gibson is a ledge! cant wait to see her in a few weeks XXX
2305,1," Hello, my name is Nadia. And I am addicted to twitter...   "
2306,0, he's mad at me
2307,1, hey im back haha
2308,1,- HEY YA ALL! 8) Peace Out! #Followfriday! Please i want followers!!!! So give out this message: Follow @Crizzyx3 THANKS! 
2309,0, hi papa had to go to bocce for me cuz my backo is wacko
2310,1," hihooo(:  but,, i think i'm gonna be on my granda's house :3 haha  til late so... i'll be here few minutes :O"
2311,1,-- hmm...life's been pretty good to me lately.  I'm quite content.
2312,0, is it possible to get withdrawal symptoms from a person?
2313,1,#NAME?
2314,1," is not a face, it's the scalp of a cat, with the ears still attached"
2315,0, is really sad...
2316,0, -is sad-
2317,1,#NAME?
2318,0,#NAME?
2319,1,- isn't beer just sparkiing water with alcohol in it? 
2320,0, it broke awe its so sad
2321,0, it gets harder each time he leaves. I haven't been able to get a goodnight sleep since then. i miss him
2322,0, it isn't working. This picture thing is upsetting me. I see it only when it enlarge it.
2323,0, it makes me sad
2324,0, it seems summer is coming to an end...again
2325,0, it should be.. not a wink &gt;.&lt;
2326,0, It still wont let me log in I know my user's thier cos anth sent me a friend request
2327,0, it will only be me meeting the guys. maybe next time they come Watty can go.
2328,0," it would appear that my garmin, Rupert, &quot;lost&quot; the data for my last 2 runs - today's race too + it didn't upload to garmin connect. "
2329,0, its 8 o clock and my parents STILL are not home  they ditched me i think  how depressing lol
2330,0, it's already H O T.... i'm ready for fall
2331,1,- it's an old Jeremy Enigk night. Return of the Frog Queen / United States of Leland OST.  Love Enigk.
2332,1, its castiel!!!!  [ the angle ]
2333,0, its cold and semi-rainy here
2334,0, its coming
2335,1, its follow friday !!!
2336,1," its going to be a good day, yes sir a goooooooooooooooooood day!"
2337,1, ITS LOUD AGAIN!!!!!
2338,0, It's NOT Gonna Be A Good Day Tomorrow 
2339,0, its such a sad day today.......and i hav nothing to do except for stupid over the summer school work! 
2340,0, Its wasnt me your honour i swear!! on my life!!! Im blonde!! please take pity!!
2341,0, I've been bitten by bitey things all over my legs and it itches like fuck!
2342,0, i've been IMing youu
2343,0,"' I've been missing you , it's true '   @jonasbrothers "
2344,0,- I've been trying to get my husband to tweet. He is adamant about NOT doing so  Poor Kathleen. lol I got a &quot;hey&quot; out of him though {haha}
2345,1, I've been working out too much. My back hurts. OUCH
2346,0, I've got to work in 5 hrs and I don't want to leave this party.
2347,0," I've gotta stop eating. Someone take all this food away, please."
2348,0,"- I've had a bad 2 days. To top it off, now I'm dealing with messy neighborhood children. I wish we lived back in the COUNTRY again. "
2349,1, I've had a good day!
2350,1, ive nbeem drink for s few hourst
2351,0, I've seen that episode time to turn over
2352,0, I've wanted Allison to win America's Next Top Model since the beginning... gosh
2353,1, jajajaja. what do  you mean&quot;in some way&quot;?&gt;&lt;
2354,0, Jay Leno's last show
2355,0, Jay's last show in 2 minutes.
2356,0," jb is in toronto, soundchecking "
2357,0," Jeep breaks down, put 4 sale, person buys it, it runs perfect as they drive off. WTF?"
2358,0, jive mad i aint get tew c da game its all gud doe had 2 make sat $$$ man...holetime i new da lakers was gon fry sum shit up..lls
2359,0,- Home From My Trip To Alberta Now And I Am Sooo Tired!! Such A Long Drive Home!! 
2360,0, Homeless man just got arrested. I HAVE every reason for going to give excuses for him to be released. :/ I wish i had the gaul....
2361,0, Hope all is well in the Kill Hannah camp.
2362,0, hope my momma's okay.
2363,0, hope that wouldn't happen in real life
2364,0, hopefully not. @NiceonKeys90
2365,0, horse 3 and 4 just finished. They were very tired! Eurovisions runaway leader took away all the tension.
2366,0, hospitaLs sukk
2367,1, How are you all? been very hot I must say.
2368,0, how can finding somewair to live next year be such hard work.
2369,0, how can I be out of eggs? no baking for me this morning
2370,0," how much crying can one person really do? I mean come on, i can't go to work sniffily and puffy eyed. It's all my fault."
2371,0, how my solve this thing??..
2372,0, how r u all todaii
2373,0, How sad my phone is dead and i don't have my charger... ugh
2374,0, how the duck am i supposed to write 1500 art history words on something i can hardly see!
2375,1, How to Tell if Your Son is Gay? [PIC]: http://digg.com/d1tpPB?t
2376,0, Hoy no ha sido un buen día at all  .....Need support 
2377,0, http://bit.ly/k9Lxe  they looked so happy here!!!
2378,1, http://bit.ly/Y1YjQ I'm reading: The Peak of Hotness.
2379,0, http://psychcentral.com/maniaquiz.htm  Good thing you can't TRUST online quizzes
2380,0, http://screens.delaender.net/24ea555d2fd0a8dd97af9f053aa4546c.png - TextMate hasn't enough memory. I got 4GB RAM hmm
2381,0, i  missed church.....AGAIN.......stupid backwards sleeping habits.....
2382,1, I &lt;3 Bobby
2383,0, I accidentally slammed the door on one of my toes cause i thought my foot wasn't there. It did bleed but it's stopped now :/
2384,1, I adore leather corsets.
2385,1, i agree @OasisStasis http://ff.im/2dojM
2386,0, i already said goodbye to my besties @adrianacoffey @monicaramos427 @verooperez &amp; @paulettecolberg . las amo . i'll miss you  [ILY]
2387,0, i always hoped it wasn't true.
2388,0, i always lose. no matter how nice i am 
2389,1, i am bored
2390,0, I am gonna miss sam bradley's concert in L.A. Only one day earlier!Damn!
2391,0, I am not certified...http://bit.ly/rKiDD
2392,0," i am sick of being poorly now, it''s been a month of stomach problems and i'm fed up now"
2393,0,#NAME?
2394,0, i am so sunburnt that it hurts
2395,0," i am still uber sick (lol, FEVERISH AT LAB TODAY!) and my lab report is barely progressing. FML!!!!! !!!!!!"
2396,0, I am such a wus these days...
2397,0, I am thoroughly disappointed that Penny and Leonard are still not together and that Penny just broke my heart with one sentence.
2398,1, I am what I say I am.....I am Yashawini.....a successful woman
2399,1, I be cool
2400,1,"' I believe in you my love, and your imaginary world.' Nightnight world  Sending love out there."
2401,1," I bet you were with him! @PITX08 oh, follow @fxxxmylife "
2402,1, I bought a Torchwood book yesterday and nearly a Dr Who one but it was in the kids bit and my friend was laughing about it ;(
2403,1, Hello Summer  listenin to nevershoutnever! makes me feel all summery  lunch time (Y)
2404,1, Hello TWITTER! (100th update Wooohooo)
2405,0, Help I dont know what to wear tomorrow nite !  I have my pink lady jacket but thats it.  any idea's what else to do ??
2406,1,- He's a keeper for sure cuz the boi has even got me smilin n my sleep!    Wow!
2407,1, hey all im bored and since im wating for cliare before going to my grans i thought i would twitter lol
2408,0, hey isn't this easy. 
2409,0, hey u guys r on....im going to canada today...for an unhappy reason...
2410,0, hit by someone running a red light...my cars totalled...but thank God i just have a headache &amp; nothing more.
2411,1, hmm. i really like the songs on the summer ep. &lt;3 nsn
2412,0, holy shit.
2413,0, home and away (i've been home to watch this every day this week?)
2414,1, home from a friends ..aha great party 
2415,0, Home from NINJA weekend...I will miss you dearly!  Best $200 spent on tickets.
2416,0, HOMEWORK!!!!
2417,0, homework. uggh
2418,1, Honorary Hollywood Mom Mafia: @bostonmamas @PetiteMommy @blissnine @MomSquadBlog @all_moms @twitterparents @MomsofAmerica #FollowFriday
2419,0, hope it gets better soon @missjeffreestar
2420,0," hopefully I make it to next years parade. YES, THERE WILL BE ONE "
2421,1, How beautiful is Prince. Oh My Goodness
2422,0, How do I make my headache go away?
2423,0, How do you just ignore them when theyre online too? God I want my friend back!!!!! :'(
2424,1, how i love the sun and its powers
2425,0,#NAME?
2426,1, how much do I love this...... Just stopped to grab a bite on the road and as we walk in.... Summertime came on &lt;3   
2427,1, How's everybody. I'm finna GO!  HOW ABOUT THEM APPLES =D
2428,0, http://bit.ly/MisVv  please find him ok. Can't stand this tearing Ryry apart 
2429,1, http://www.inimacopiilor.ro/campanie/campanie.php - pt copii
2430,0, Hubby went to pick up  my Fringe comics today @ store by his work. THAT store was out of business too. No comix in Houston. Have 2 Web.
2431,0, hungry and indecisive
2432,1, I also like this night. I'll hibernate now.
2433,0,- I am burnt to a crisp.   Sunburn sucks!
2434,0, i am regretting getting that film developed... RIP
2435,0, i am so over it all.  
2436,0, I am so worried......
2437,0,#NAME?
2438,0, I aways feel terrible when my friends get yelled at.
2439,0, i beeeeen sayin when my last days were heffer!!! lol lol next time forsure when u and @nessb0o graduate in 10 years
2440,1, i Call you
2441,0, i came home and didnt have anyone to tell how my day was to
2442,0," I can only think of one way to get out of this stupid loop of shitty moods, and I don't wanna do it..."
2443,0," I cannot print from Ubuntu to my Samsung printer, something called Splix sucks this time."
2444,0, I cant believe it
2445,0, i can't block people anymore! what's wrong!
2446,0," i can't drive myself to school until december, even though i'll be eighteen already. exception?"
2447,0, joe and stella. stop being so cute. i only know disney is tempting me with forbidden fruit.
2448,0,-- jon &amp; kate plus 8 on monday might make me really sad  ... stay together for the kidssssssss   
2449,0, Jonas Brothers 3D Concert Movie is out on the 7th of May and i can't go because of school interviews.  BUT i'LL see it sat!!(Hopefully)
2450,1," jonas brothers, cant wait!"
2451,1, Josh Groban's music is my happy place.
2452,0, jst received sm profound words 4rm the last guy I dated... thx Chigo
2453,1, jus chillen with the homies on the west sieedahh
2454,0," just been taken into a pet shop with @staceynoir tarantulas and mini crocodiles, ah quite scared. But i want a bearded dragon."
2455,0, just busted my head on my friends windshield. i hurt.
2456,0, just came back from Memorial of a friend around 100-200 turned up. I'm so sad right now. RIP Tom
2457,0, just dropped my boi off at the airport. I feel as though the L word is coming and I'm resisting it.
2458,1," just finished writing australia and put it up at lifesaclimb, what an accomplishment."
2459,0, Just found out I don't get to hear from my soldier for another week!!!
2460,0, Just found out my &quot;play play&quot; grand-daddy died...  RIP William Watson... Thanks 4 the memories!
2461,1, Just get some new clothes. Thx mom.
2462,1, Just got a notebook similar to a Moleskine. Looking forward to purchasing one in Hong Kong this summer. 
2463,1, just got home. Wow that was actually fun
2464,0, just got served by a small minded jerk off. So much for being funny.
2465,1, just happy.that's all i'm tweeting now
2466,0, just like I thought everyone is busy already. It now depends on lyss...
2467,0, just like that.
2468,0, just passed up going to my favorite bar with most of my favorite people because i hurt so bad  -otte-
2469,0, just really upset and drunk
2470,0, Just re-tanlined my basketball sock tanline. Ftl.
2471,1, just sat wit sis lookin on twitter  x
2472,1, just seen a frog on the sidewalk (:
2473,1, just soaked in the hot springs of Pagosa. So nice.
2474,1, Just started a twitter xD
2475,0, just trying to help
2476,0, just walked in on boyfriend trying to hang himself.  he's okay.
2477,0, just watched the farrah facett story. i feel terrible for her :/
2478,0," just weighed self... still 59 kilos!! Damn you body, gain some fat!"
2479,0, just woke up..
2480,0," Karine Ruby, &quot;former Olympic snowboarding champion dies at 31.&quot; http://bit.ly/uKRBg"
2481,0, karly on bb...how ...fifian..?
2482,0, killer headache. Today was half good and half bad. Could use some good news.
2483,1,- Kris Lundberg is speaking at the Int'l Virginia Woolf Conference today at 4pm! Come to Lincoln Center and support her. 113 W. 60th St. 
2484,0, kyokyo-chan isn't real.... )': Yukyosukuji!&lt;3
2485,0, last day of holidays...I wanna cry. http://tinyurl.com/d8s778
2486,0, last day of holidays...I wanna cry. http://tinyurl.com/q8428o
2487,0, last day of school....
2488,0," last day of summer uniform, I HATE WINTER ,i got locked out side my locker today .. not cool all my teachers were like were r your books"
2489,0, i broke my microphone 
2490,0, i burn my tounge
2491,0, I burned my quesadilla.
2492,0, i can't believe i get sick on the first week of school.. 20 more days and then i'm outta there. ugh i hope i get better soon
2493,0, i cant believe you....
2494,0, i cant fall asleep.
2495,0, I can't find pistachio ice cream at my store
2496,0, i cant go to miley cyrus tour 2009 because i would be on a wedding !
2497,0, i cant go to work until 7... that means 2 hours less... tear
2498,0, i cant guys. my computer got taken away    i'm on my moms phone
2499,0, I can't play spymaster anymore. The page just keeps loading without ever actually doing so. So sad. WTF?!
2500,0, i cant see anything!!!!!! Im from spain and i cant see it!!! It isnt fair!
2501,1," i can't stand Ravenna, but tonight it's really nice."
2502,0, i cant stop being sad
2503,0," I can't stop crying. I'm horrible to my husband and putting him off, I know, I feel like I'm driving him away  I can't help it"
2504,1,- I can't wait to JDM my RSXy  be ready to race this badass chick! Yall aint ready.
2505,0, i cant wait to shower off all the dust on my body from my room! ARGH
2506,0, I can't waite to I have a hubby and little one to come home to
2507,0, i cant watch skins! mum is in the loungeroom she wont leave!
2508,0, I cantt sleep -averi tweeting from moms phone
2509,0, I changed my mind 
2510,0, i could be at a movie right now with someone...
2511,1, i could cry at how nice dannys voice sounds on radio one (L)
2512,0, I couldn't eat my strawberry ice cream. My tummy hurts.
2513,0," I couldn't go to Tower Records to buy LINES,VINES AND TRYING TIMES.... "
2514,0, I COULDN'T HELP IT.
2515,0, I couldv'e taken a class from THE Ryan Feng... Sadness...Aw well! Ima learn from Mike Song and Tony Tran! Thassright people!
2516,0, I cut myself in like 3 different places. Sucky much.?
2517,1, i dare you to ask for it like that.
2518,0, i did not like the way i was awakened today
2519,0, I Didnt Expect My Niqht O2 End This Early..
2520,0," i didnt go shopping, but i am going to burbank again!"
2521,0, i didn't know.
2522,0, i didn't want justine to go...will sam ever get eliminated &gt;.&lt; #masterchef
2523,0," I dislike this immensely, i lol at the fact I can spell immensely... thank you Lauren haha"
2524,0, i don't even know.
2525,0, i dont feel all that great. my head is gonna explode
2526,0, I don't feel good again! Wth?
2527,0, i dont feel so good 
2528,0, I don't have any decent looking ones at all. I don't want to wear mine and look like a big dork
2529,0, I dont have lunch money
2530,0," I don't have the guts!!???,??!!!!"
2531,0, i dont know how to do that fringe braidy thing 
2532,0, I don't know what my problem is..:/
2533,0, I don't know..
2534,0, I don't like cleaning
2535,0, i dont like it when people dont text back ~Tim~
2536,0, I don't think I can call myself &quot;prize winning&quot;
2537,0, I don't think I was wrong no matter what nobody says I really didn't want da bread I just wanted my pancakes didn't want to waist da food
2538,0, I cant find my connector for my cameraa!!!  Where is itt?!?!?!?!
2539,0, I cant get ma rarse outa bed. I NEED 2 get sum work done!
2540,0, i cant get photos to save for my twitter layout...argh...
2541,0, I can't get to sleep... I'm also doing some serious thinking... LK should do an album... #littlekuribohYGOASsoundtrackalbum anyone? =]
2542,0, I can't open my YM account ! Grr.
2543,0," i cant sleep, i dont deserve this .... N you know it "
2544,0, I cant take the hurt...
2545,0, i can't tell if he was crying.
2546,0, i can't type! my mad typing skills are screwed! this damn papercut!
2547,0, i cant upload my pic...
2548,0, I can't wait only 3 more days left.
2549,1, i cant wait to leave! lol
2550,0," I caught up. I WANT MOREEE! Ugh, fuck JAH-PAN, they need to produce more chapters so I can keep reading NARUTO &gt;:["
2551,0,#NAME?
2552,0, i cried over jon and kate ... i think that makes me pretty lame haha
2553,0, I cut my hair
2554,0, I didn't get picked for any show!!! Boehoe!
2555,0, I didn't go to school. Again. My head hurts so bad. Again. This sucks. Again.
2556,0," I do look like luda, ugh."
2557,0, i dont feel good at all my tummy and head hurts really bad (((
2558,0, I dont know how to get the output type from nast and tsp01 tables... but tomorrow i will find that
2559,0, I don't know what I did. @myhaloromance
2560,0, I don't know what to say but 
2561,0, I don't know what to wear....
2562,0, i don't know...?
2563,0, I dont like strapless bras either.
2564,0, i dont like that phone anymore...
2565,0, i dont like the fact my gay best friend is in tears... ♥
2566,0, i don't like thunderstorms! just let me hide!
2567,0, i don't like your livejournal because you don't use fancy words like that in real life.
2568,0, I don't really wanna do this...love stinks sometimes.
2569,0, i dont wanna wait 10 more dayss
2570,0, I dont want her to be mad at me. She is sooo sweet!
2571,0, i dont want to go to bed but im so tired
2572,0, i dont wanta go to school today.....
2573,0, I dontcthink I slept enough.
2574,0, i dontttttttttttt feeeeeeeeel goooood 
2575,0, i feel bad now.
2576,0, i feel like a idiot yet again.
2577,0," i feel like freakin crying,"
2578,0, I feel like there's school tomorrow. Most likely there will be.  NOOOOOOOO...
2579,0, i feel sad. Discouraged. Lonely. Unlucky.
2580,0, I feel so shitty! FML.
2581,0, i find no reason to keep on going anymore.
2582,0, i finished the cookies too fast... now i don't have cookies for tomorrow... (
2583,1, I forgot how many great songs this mystery band had @AnnieLicious ? http://blip.fm/~5e7qp
2584,0," I forgot to put away my laundry earlier so my beds full of clothes. Guess its going on the floor. Dog hair is always in, yeah?"
2585,0, i get my flip-flops in a few days but i am not happy.
2586,1, I get to do a review for Katie and Nina and for Colette when it gets here...... LIFE IS GOOD!!!!  
2587,1, I get to sleep in as late as I want tomorrow! I'm so excited!
